Link to Post,Source,Comments,Labels
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Guy Ardore 100% Cotoyens!!!!
ENA N GRO GOUROU DERRIERE RIDO!!!
N PION KI POL FINE PLACER KOT CAPITALISS!!!
FINANCER PAR LES CAPITALISTE!!!!
N PATRIOTE KI KONE DOSSIERS.
MERCI",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,What's wrong with Navin Ramgoolam,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Ferhat Abbas si pas ti éna narien de Wrong avek li... Kifer li finn perdi élection à deux reprises ?? Ou pas trouvé ki lepep népli envi ki li Fer leader PTR...!,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Deenarain Lokee first hindu de tester polo
Second li al kewalnagar li dire li pou met juge moolan Com president LA republik
Voila bro",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Ferhat Abbas bien reflesi sa frero e lor la get ki deroule erer ki polo inn fer 2014 li al fet so laniff ek anirood met gato dan la bous zot kam apre polo al fer lalians ar ptr sa kou la li al fer la mars ar ptr apre li fer dikta ar li mo bien kwar mmm ek msm deza zot mem resime ala zot ki pou tomb dan poubel politik,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Donne moi ene raison ki faire li bizin critique Navin.
Li pas dan govt ni dan assemblé. Li juste ene citoyen mais leader ene parti.
Ale prend ene douche si pena role",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Devanand Ramchurn ah bon... Abé dire moi pou ki raison pas bizin kritik Navin do?? Pas samem Navin Ramgoolam ki ti amenn sa voleur pinokkio la dans no 8 pou la geurre contre so tonton?? Pas samem Ramgoolam ki ti tire pinokkio dans Cannes et remet li dans pouvoir ?? Mo espere ki ou reponn moi.. Merci,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Devanand Ramchurn BOURRRRRR
ZIS
ZOTS
TOUUUUSSS
DEHORS!!!!
BZTD!!!",1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Deenarain
He is nothing actually. This will become an important issue for the next general election. There's nothing like this now. Next election will be held late 2024 or early 2025. Navin is the actual leader of Ptr and anyone can talk and discuss with anyone including you. No one knows what will happen till then.",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Et ..... kifer li ti bizin critik Ramgoolam?
Moi aussi mo pas (gagne)Ramgoolam ...",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Jean Marie Gabin ah bon... Abé dire moi pou ki raison pas bizin kritik Navin do?? Pas samem Navin Ramgoolam ki ti amenn sa voleur pinokkio la dans no 8 pou la geurre contre so tonton?? Pas samem Ramgoolam ki ti tire pinokkio dans Cannes et remet li dans pouvoir ?? Mo espere ki ou reponn moi.. Merci,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Deenarain Lokee pas ena pou critik aukenn GOFIOLE.....
BZD..",1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,OU ROSHI BOUDHAIN????,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shafick Mungroo li déjà dans kaka 🤣😂🤣ki pou kritik li... 🤣😂🙄😅,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shafick Mungroo moi MO PA vote sa bane ggt la,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Deenarain Lokee BOUDHAIN KI FILE DOSSIERS!!!!
FINE SERVI..
P SERVI..
ENA LINTENTION SERVI ZISKA JUS FINI.!!!!",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shafick Mungroo ki sanela pedone dossier contre nandho asterla et kisanela ti defane li dans case bois Rouge malgache,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Shookye Kamlesh WELCOME IN MAURIWOOD Bro..
BOIS ROSE???
BOIS DEMOLUTION E.N.T???
AUTO ROUTES???
MOTO ECOLE???
Elektion 2019 TRUKER BANLA P DIR PLIS KI 35 MILLIONS....
Joanna EN TETE de Liste ALE COMPREND",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shafick Mungroo dire Jango ale check coffre sun trust et jugnauth,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Shookye Kamlesh KOT HARISH???
CHIEN DE GUARD",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shafick Mungroo li meme ki fine done moris sa malediction caca dans couche,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,En tout cas . Mo p dir Bruno pas croire qui li pou servi mo pou réfer sa ramgoulam la revine o pouvoirs . Kit fwa si li fer sa li mem al dan lari cane et ki.li pas revine ditout lor la senne,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Cathrine Velvindron
Très Bonne reflection dans ce cas laisse pinokio ek so lekip continue faire toi touche sali",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Bizin Faire pinokio revinne Pm et continue bour nou par fess,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shookye Kamlesh ou bizin change ou langaz... Merci,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Deenarain Lokee Kan bolom couche dire li pisse are nou li bon Lere la,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Shookye Kamlesh nous osi nous piss ar li.. Mais bour par fess... Sa zis ou ki finn fer sa experience la.. Mo pensé.. Akoz samem ou pé rezonn couma bolom couche,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,"Bruno pe jouer ene mauvais role si c'est vrai.
Momentum le peuple c'est qui zotte pe rode ene vrai changement",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Kifr bizn critiker boss? Explik 1 kou. Nu envi kne raison la.,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Rayaan Urjoon OK.. Li dire ki ki depi 52 ans même system pé servi... Même personage pé diriz nous.. Et LÉPEP pas le trouve ni la mare.. Ni labou ! OK li osi dire ki finn ler pou sitwayen change sa system la ?? Mo èspéré ki li vinn dire ki Navin osi forme parti dans sa system la ki nous appel dinosaure.! Mo esperé ki li dire BZTD... Pas zis BLD..! MERCI,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,John Ramburn non.. Bizin BZTD ene fois pou tout,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Li p sousse li!!,1
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,Li pas critique personne. Li coz la veriter ek sa li derange beaucoup personne,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1058101991362249/,PRENDCOMPTELEPEP,JAMAIS !,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,@BL.. to ti post kifere zis creole ec lascar ki droguer. Ala to réponse ... ec ki sanne la pe sauvé pays .... Ala ene lot réponse...,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ban la drogues zt ki importer la drogue alors to raisonnement piln la,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,D'accord ar toi mai pil*n Ti ena 2 jeune ti sorti rivière du rempart zot ti mort Overdose Abercrombie Ste Croix Creol ar lascar sa?,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,P Amen Ladrogue Pou Fini Nou Pou Kav Bien Reinier Sanla 1 Lot Sanana Sa reponse La xD,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,To kne Bousse Ou ?,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Pilon geT ki nom saku to tenD seki amen la drogue la,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,To fou al dan sak coin simer geter ki gruper lor simer p laiss vender zt fami la polis zot voisin ena mem commissaire tou voizin getr kisana kan to paret desan kot moi mo montrer toi to p dr lascar creol malbar si ladan sinoi si ladan blanc ladan en gros morisien ggt,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Jonny Hallider Cash Lin vin un problème dans chaque la caz,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Beelall Jag,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Sa ggt pays pa pou aukene pilon sa ek dan tou religion ena drogueur ena mangeur kk ena doneur fes pena 1 religion ki pli bon ki so camarad sa ki.p koir zot tro bon la sa v dir zot encore gopia,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Emambacus Naseerudin 👍👍👍👍💯💯💯💯💯,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Eta pilon to post pilon cuma to em réfléchi Avnt to cozé,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Zistoir nou zil facile pou ouvert nou lizier! Are ramgoolam Macarena, mmes, mamzelles, ek maîtresse bosse prime spots coument duty free! Are Jugnauth la drogue kas record dan le monde! JVC (Jugnauth voleur culotte)! Sa 2 famis la bizin baned dans tou vote nou zil!",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Pas laisse kominal prend nou! JVC p rode sa meme pou désunir nou! Nou get nou quadricolor ek sa meme tou!,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ta baya to rest maurice mem toi,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Parci banne grand la tete ki finance importation la drogue dans moris couma veeren dire .Toi ki dire ki juste creole et lascar ki droguer pas couvert to banne pena nation ni race dan lenfer de la drogue,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Tone boire bang ki sa 🤣🤣⁉️,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Maurice Live Matter check sa piawe synthé la 🤣🤣🤣,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Lepok 12 zero PORT LOUIS
Pas TI VITE msm en 1983
TI DIRE fini sa 2 race LA PARSKI ZOT PAS TI VOTE moi",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Prend ene bato ale res len falco si kumsa moris p derange toi ki to p bizin poster ene zafr kumsa pou cree division..
Dapres lord to p bien souce sa goulbi politicien la toi pou ki to lespri p piss lor toi sa kantiter la 🖕🏼",1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Falourmama si pena CREOLE ek lascar to mort san manzer pilon,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Wa b flmm Kan creole ek laskar Fini pren zot kkliki Dan lékor diman torma couma li aller lor sa bane kok la flmm lalouet tonB al deman li ggt so liki couma tabaji la nou aler vini ladan flmm,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1023262274816465,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Al Faaz,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"@Soodhun.
To travail pou republic Maurice ou bien pou Islamic republic Maurice?? Ki faire donation zot pou mosque??
🤬🤬🤬🤬🤬🤬🤬🤬",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,For info 🤷‍♂️ deman li ki mosque lin fair donation 🤷‍♂️,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Demane to Imane ? To pas aller toi 🐒,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rj Kn mo imaam kot pu kone sa li 🤷‍♂️,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rj Kn to enA musulman toi ??? Alors pamet nez dans caless pa pu ou mo patron pa enkoler c’est vrai,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Rj Kn al demande to bane presidents socio culturelle man, Comier cash donation zot gagner!! Ena telment gagne largent zot pas travay, zot vive dans pounaaa!",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Ah bon, Be bane to kav dire moi bane socio culturel hindou comier millions gagner tout le lannee?? bliyier lannee, comier donation bel bel montan zot gagner?? comier zot gagne zot pas assez!! Akoz samem dans tout fraud cash ena zis zot nom mem ki figiré!",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rss pa p fr donation li,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Aret zalou do pln,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ene kominoter admirable 🌶,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"L inde done cash moris la france done cash moris la chine done cash moris larabie done cash zis musulman . Gouvernment pa dir nanye
E aret raconte zistoire do.",1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Donne F toi ?,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rj Kn mo pa dir betiz ok,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Fe Roz surtout cash l'inde la pour politique l'inde. Pour ena caste. Ce qui pou prend cash et li intouchable.
Ce qui gouvernement p faire.
Ena grand caste Maharaja couma prince telecom",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rj Kn lascar so mosque chaque Friday ggn donation 12000 ena place bku plus pa soodun ki donner sa banne lascar tire dans poche kit dans donation box pu aide nu prochain et mo penser to konai nu retire ene cash ki appelle Zakaat,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Alle faire namaaz pou ouvert to lesprit ?,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Sorry boss pa react pense bien shawkut pa 1 bon dimoune me li pa 1 mauvais dimoune li,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,L'argent sariter la bizin rembourser. Fine deja donne Agalega. Apres to pas ena meme droit parcequi to pas dans meme caste couma dans l'inde.,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Aret racist do flmm,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Taa moV malpropre, tous sa langaz ki ena la, to choisir ziss pou koze kk",1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ala gouvernement deman chariter la,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Le Pardon faire kuma Bye Anirood abitie dire pisse are Li,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,????????,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Oh God bless our country we are in a bad situation,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Nous cpv contribuer pou nous mosque nous pas bisin so cash nous,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,DATTES 🐒,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Rj Kn pareye mem sa,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li gng maltraiter pou ale fer mendiant li coz menti la bas,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Li prend cash li sponsor government, li pas met Dans mosque li.",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,mosque pa bizin donation mais au contraire,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Bonsoir a tou. Kone ki moske pa bizin sa cash la. Jame mo kone ki soodhan ine done cash kit moske . Pou limem pa ase,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Donation politic nu pa le.,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Aret plaingner si to pe bizin donation vini nu don toi. Nu nu habituer fer donation pu ban dimoun cuma toi nu pas pren donation ok!,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Écrire bien ta pa p ggn compran mm ki to p cozer,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Oken mosque pa bizin so cas,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091341288008563,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Arret done limportance to con.Nu bizin guet pu nu.saki p envi gagne chariter c zote problem,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Lor colone mete lafiche piaw,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Kevin White Dove colonnes dibou dan ler li,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Mais cest grave,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Bizin kass zot kiwi,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Samedi kan sa radmarer la pu lor port Louis lerlama pu get zot,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Nous fini coner samedi dan port louis,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Tricheurs,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Lafis enleve ou pas nou p desan pli arazè encore...,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Do not worry as the whole world 🌎 will be watching this meeting on the 13 th of February 2021 at Port Louis, Mauritius.God bless the Citizens of Mauritius 🇲🇺 .",0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Mo in colle lafis .mais tire non .vodre pilon ki in dir tire la p bour zot fam,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,COLLE SA DANS BAZE FAMILLE LAURETTE... ARRETR SUCE HINDOU EK LASCAR... NOUS CONNE NOUS TRAVAIL NOUS.... NOUS PAS SUCER... NOUS TRACER POUR VIVE,1
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Soudagur Preetam CHATWA LAURETTE....,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,VENDEUR,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,CHATWA... TOR MAYE KE CHODNA,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man TIOUUU TO DONNE SA LA COZ BRIANI TA,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man NAMASTE BHAI LE 13 A 2:00 PAS BLIER TO VINNI,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Soudagur Preetam SALAM KALOO PREND TO FAMILLE TO PITI VINI.... VEND TOI... JAI HO,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,SOWARRRRR,0
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1073767416432617,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Chetan Man JAI HIND 🕉️,0
